,lat,lon,names
565,43.5874490228,-79.5443267742,Etobicoke Creek
566,43.5874376189,-79.5443010326,Etobicoke Creek
567,43.5874271334,-79.5442746478,Etobicoke Creek
568,43.5874202942,-79.5442464082,Etobicoke Creek
569,43.5874139273,-79.5442074694,Etobicoke Creek
570,43.5874107422,-79.5441572391,Etobicoke Creek
571,43.5874090976,-79.5441036292,Etobicoke Creek
572,43.5874030207,-79.5440592914,Etobicoke Creek
573,43.5873893716,-79.5440201369,Etobicoke Creek
574,43.587354106,-79.543967679,Etobicoke Creek
575,43.5873159025,-79.5439242466,Etobicoke Creek
576,43.5872327721,-79.5438588628,Etobicoke Creek
577,43.5871876117,-79.543812243,Etobicoke Creek
578,43.5871015522,-79.5437325667,Etobicoke Creek
579,43.5870513672,-79.5436903396,Etobicoke Creek
580,43.5870353148,-79.5436741799,Etobicoke Creek
581,43.5870152394,-79.5436559615,Etobicoke Creek
582,43.5869960801,-79.5436433908,Etobicoke Creek
583,43.5869705215,-79.5436289331,Etobicoke Creek
584,43.5869436034,-79.5436150937,Etobicoke Creek
585,43.5869143892,-79.5436031473,Etobicoke Creek
586,43.5868970042,-79.5435878534,Etobicoke Creek
587,,,
588,43.6317139312,-79.3289611946,Tommy Thompson
589,43.6317928937,-79.3294990504,Tommy Thompson
590,43.631865027,-79.3300526285,Tommy Thompson
591,,,
592,43.6313343953,-79.3264696665,Tommy Thompson
593,43.631444714,-79.3271216488,Tommy Thompson
594,43.6315866475,-79.3280943527,Tommy Thompson
595,43.6317041914,-79.3288948716,Tommy Thompson
596,43.6317139312,-79.3289611946,Tommy Thompson
597,,,
598,43.637290325,-79.3936019235,Martin Goodman
599,43.6372988213,-79.3935041457,Martin Goodman
600,,,
601,43.6372988213,-79.3935041457,Martin Goodman
602,43.6373055235,-79.3934228054,Martin Goodman
603,,,
604,43.692244484,-79.4317583677,Cedarvale Park
605,43.6923218112,-79.431663033,Cedarvale Park
606,43.6924004036,-79.4315612335,Cedarvale Park
607,43.6924773713,-79.4314672757,Cedarvale Park
608,43.6925474231,-79.4313984585,Cedarvale Park
609,,,
610,43.6925474231,-79.4313984585,Cedarvale Park
611,43.6925673223,-79.43137891,Cedarvale Park
612,43.6926783297,-79.4312647915,Cedarvale Park
613,43.6927245271,-79.4312245085,Cedarvale Park
614,43.6927577678,-79.4312077109,Cedarvale Park
615,43.6927969472,-79.4312024063,Cedarvale Park
616,,,
617,43.6919457741,-79.4297639402,Cedarvale Park
618,43.6919189447,-79.4297548538,Cedarvale Park
619,43.6918631042,-79.4297166989,Cedarvale Park
620,43.6918128524,-79.4296475744,Cedarvale Park
621,43.6917387342,-79.429542801,Cedarvale Park
622,43.691640282,-79.4293886968,Cedarvale Park
623,43.6915808863,-79.4292929624,Cedarvale Park
624,43.6914923856,-79.4291332154,Cedarvale Park
625,43.6914314801,-79.4290127353,Cedarvale Park
626,43.6913963468,-79.4289383343,Cedarvale Park
627,,,
628,43.6927969472,-79.4312024063,Cedarvale Park
629,43.6927703688,-79.4311466874,Cedarvale Park
630,43.6927555956,-79.4310983361,Cedarvale Park
631,43.6927417507,-79.4310372064,Cedarvale Park
632,43.6927094632,-79.4309180784,Cedarvale Park
633,43.6926788882,-79.4308178294,Cedarvale Park
634,43.6926483118,-79.4307452194,Cedarvale Park
635,43.6926160551,-79.4306774866,Cedarvale Park
636,43.6925685327,-79.4305957537,Cedarvale Park
637,43.6925193147,-79.4305233763,Cedarvale Park
638,43.6924344633,-79.430411294,Cedarvale Park
639,43.6923716688,-79.430320238,Cedarvale Park
640,43.692320754,-79.4302408417,Cedarvale Park
641,43.6922793373,-79.430134689,Cedarvale Park
642,43.6922589332,-79.4300640901,Cedarvale Park
643,43.6922385296,-79.4299944463,Cedarvale Park
644,43.6922040714,-79.4299190258,Cedarvale Park
645,43.692149242,-79.4298414582,Cedarvale Park
646,43.6920986971,-79.429807862,Cedarvale Park
647,43.6920390062,-79.4297878353,Cedarvale Park
648,43.6919701997,-79.4297722107,Cedarvale Park
649,43.6919457741,-79.4297639402,Cedarvale Park
650,,,
651,43.5869565981,-79.5430542284,Waterfront
652,43.5869641195,-79.5429924647,Waterfront
653,43.5869695616,-79.54293091,Waterfront
654,43.5869722969,-79.5428618986,Waterfront
655,43.5869723186,-79.5428040675,Waterfront
656,43.586965551,-79.5427518414,Waterfront
657,43.5869520115,-79.542707053,Waterfront
658,43.5869357487,-79.542675352,Waterfront
659,43.5868991447,-79.5426380146,Waterfront
660,43.5868178125,-79.542552152,Waterfront
661,43.586782558,-79.5425166856,Waterfront
662,43.586755458,-79.5424830825,Waterfront
663,43.5867296993,-79.5424495052,Waterfront
664,43.586693107,-79.5423804663,Waterfront
665,43.5866605833,-79.5422871713,Waterfront
666,43.5865833495,-79.5420464944,Waterfront
667,43.5865196647,-79.5418487361,Waterfront
668,43.5864695249,-79.5416808192,Waterfront
669,43.586445138,-79.541611802,Waterfront
670,43.5864170795,-79.5415403675,Waterfront
671,43.5864020942,-79.5415096092,Waterfront
672,43.5863812174,-79.5414667111,Waterfront
673,43.5863550683,-79.5414165404,Waterfront
674,43.5863340193,-79.5413766885,Waterfront
675,43.5863150561,-79.5413188451,Waterfront
676,43.5862974659,-79.5412479505,Waterfront
677,43.5862854842,-79.5411750042,Waterfront
678,43.5862774402,-79.5411409568,Waterfront
679,43.5862716156,-79.5410926328,Waterfront
680,43.5862680414,-79.5410443104,Waterfront
681,43.5862667177,-79.5409953828,Waterfront
682,43.5862685459,-79.5409427299,Waterfront
683,43.5862730802,-79.5408739804,Waterfront
684,43.5862785082,-79.5408231998,Waterfront
685,43.586288902,-79.5407556802,Waterfront
686,43.5863033495,-79.5406795073,Waterfront
687,43.5863175965,-79.5406099222,Waterfront
688,,,
689,43.7447775176,-79.4864524292,Downsview Park
690,43.7450005149,-79.4861628985,Downsview Park
691,43.7451186448,-79.4861461593,Downsview Park
692,43.7451822556,-79.4861398869,Downsview Park
693,43.7452140651,-79.4861336094,Downsview Park
694,43.7452458656,-79.4861273319,Downsview Park
695,43.7452791866,-79.4861147964,Downsview Park
696,43.745353397,-79.4860771708,Downsview Park
697,43.7454185172,-79.4860479032,Downsview Park
698,43.7455048429,-79.4860082011,Downsview Park
699,43.7455533119,-79.4859873058,Downsview Park
700,43.745606318,-79.4859705689,Downsview Park
701,43.7456911343,-79.4859538368,Downsview Park
702,43.7457365706,-79.4859392123,Downsview Park
703,43.7457941223,-79.4859224866,Downsview Park
704,43.7458304677,-79.4859099501,Downsview Park
705,43.7458653011,-79.4858994999,Downsview Park
706,43.7459031692,-79.485899491,Downsview Park
707,43.745944729,-79.4859097123,Downsview Park
708,,,
709,43.6480379041,-79.5222900894,Tom Riley Park
710,43.6479772979,-79.5221974933,Tom Riley Park
711,43.6479307194,-79.5221330539,Tom Riley Park
712,43.6478474584,-79.5220310164,Tom Riley Park
713,43.6477867694,-79.5219468996,Tom Riley Park
714,43.6477359618,-79.5218735216,Tom Riley Park
715,43.6477006887,-79.5218090868,Tom Riley Park
716,,,
717,43.650495434,-79.525213131,Tom Riley Park
718,43.650211156,-79.524704817,Tom Riley Park
719,43.6501577749,-79.5246767914,Tom Riley Park
720,43.6500103981,-79.524456173,Tom Riley Park
721,43.6499773563,-79.5244036357,Tom Riley Park
722,43.6499392362,-79.5243581129,Tom Riley Park
723,43.6499112862,-79.5243195858,Tom Riley Park
724,43.649880788,-79.524284566,Tom Riley Park
725,43.6498401262,-79.5242547981,Tom Riley Park
726,43.6498058077,-79.5242372805,Tom Riley Park
727,43.6497816585,-79.5242302669,Tom Riley Park
728,43.6497537033,-79.5242162477,Tom Riley Park
729,43.6497320921,-79.5242109829,Tom Riley Park
730,43.6496974898,-79.5242159276,Tom Riley Park
731,43.6496971027,-79.5242162621,Tom Riley Park
732,,,
733,43.6436872715,-79.5964326274,Etobicoke Creek
734,43.6436940701,-79.596301361,Etobicoke Creek
735,43.6437243683,-79.5961629056,Etobicoke Creek
736,43.6437828577,-79.5959718774,Etobicoke Creek
737,43.6439098757,-79.5956285957,Etobicoke Creek
738,43.6439502021,-79.5955206353,Etobicoke Creek
739,43.6439985874,-79.5953877483,Etobicoke Creek
740,43.6440530517,-79.5952077811,Etobicoke Creek
741,43.6441417857,-79.59492816,Etobicoke Creek
742,43.6442446383,-79.5946097631,Etobicoke Creek
743,43.6443172601,-79.5943716766,Etobicoke Creek
744,43.6443717069,-79.5941999999,Etobicoke Creek
745,43.6443878744,-79.5941113987,Etobicoke Creek
746,43.6443919503,-79.5940587621,Etobicoke Creek
747,43.6443920186,-79.593975664,Etobicoke Creek
748,43.6443861325,-79.5939309573,Etobicoke Creek
749,43.6443599396,-79.5938857728,Etobicoke Creek
750,43.6442595355,-79.5937466032,Etobicoke Creek
751,,,
752,43.6456116934,-79.5953690547,Centennial Park
753,43.6455658378,-79.5953613961,Centennial Park
754,43.6455344428,-79.5953592888,Centennial Park
755,43.6455030392,-79.5953674697,Centennial Park
756,43.6454686403,-79.595383889,Centennial Park
757,43.6454252567,-79.5954126276,Centennial Park
758,43.6453758786,-79.5954516697,Centennial Park
759,43.6453235176,-79.5954948223,Centennial Park
760,43.6452681454,-79.5955544437,Centennial Park
761,43.6452097709,-79.5956305338,Centennial Park
762,43.6451544024,-79.5956963279,Centennial Park
763,43.6450795703,-79.5957867828,Centennial Park
764,43.6450331671,-79.5958525908,Centennial Park
765,43.6450077282,-79.5958752093,Centennial Park
766,43.644998747,-79.5958834256,Centennial Park
767,43.6449823015,-79.5958833994,Centennial Park
768,43.6449733362,-79.5958833851,Centennial Park
769,43.6449598878,-79.5958730631,Centennial Park
770,43.6449046103,-79.5958194518,Centennial Park
771,43.6448523234,-79.5957740635,Centennial Park
772,43.644786588,-79.5957183657,Centennial Park
773,43.6447306794,-79.5956766904,Centennial Park
774,43.644728026,-79.5956743186,Centennial Park
775,43.6446939123,-79.5956617204,Centennial Park
776,43.6446575018,-79.5956616626,Centennial Park
777,43.6446028827,-79.595670984,Centennial Park
778,43.6445641634,-79.5957085053,Centennial Park
779,43.6445209063,-79.5957366484,Centennial Park
780,43.6442225492,-79.5960557869,Centennial Park
781,43.643901403,-79.5964030726,Centennial Park
782,43.6438672513,-79.5964249452,Centennial Park
783,43.643842208,-79.5964374367,Centennial Park
784,43.6438058001,-79.5964342424,Centennial Park
785,43.6436872715,-79.5964326274,Centennial Park
786,,,
787,43.6456116934,-79.5953690547,Centennial Park
788,43.6456607502,-79.5953913948,Centennial Park
789,43.6456951358,-79.5954017499,Centennial Park
790,43.6457235441,-79.5954018073,Centennial Park
791,43.6457594235,-79.5954018641,Centennial Park
792,43.6458057801,-79.5953916367,Centennial Park
793,43.6458506407,-79.595383477,Centennial Park
794,43.645879049,-79.5953835219,Centennial Park
795,43.6459788684,-79.5953903363,Centennial Park
796,,,
797,43.641407945,-79.5781603153,Elmcrest Creek
798,43.6414560906,-79.5782301971,Elmcrest Creek
799,,,
800,43.640318146,-79.5782164997,Elmcrest Creek
801,43.6404865324,-79.5782067901,Elmcrest Creek
802,43.6407068948,-79.5781940617,Elmcrest Creek
803,43.6408948253,-79.5781812663,Elmcrest Creek
804,43.6410083878,-79.5781795543,Elmcrest Creek
805,43.641067123,-79.5781778333,Elmcrest Creek
806,,,
807,43.641067123,-79.5781778333,Elmcrest Creek
808,43.6412008522,-79.5781707558,Elmcrest Creek
809,43.6412943892,-79.5781654358,Elmcrest Creek
810,43.641407945,-79.5781603153,Elmcrest Creek
811,,,
812,43.6414798944,-79.5781450515,Elmcrest Creek
813,43.6415163437,-79.5780884672,Elmcrest Creek
814,,,
815,43.641021048,-79.5788157373,Elmcrest Creek
816,43.6410143459,-79.5786923276,Elmcrest Creek
817,43.6410117477,-79.5785700389,Elmcrest Creek
818,43.6410073945,-79.57842074,Elmcrest Creek
819,,,
820,43.6410073945,-79.57842074,Elmcrest Creek
821,43.6410056012,-79.5783711344,Elmcrest Creek
822,43.6410056325,-79.5783254355,Elmcrest Creek
823,43.6410074497,-79.5783007353,Elmcrest Creek
824,43.6410101671,-79.578276024,Elmcrest Creek
825,43.6410155676,-79.5782501014,Elmcrest Creek
826,43.6410254492,-79.5782266388,Elmcrest Creek
827,43.6410460981,-79.5782007237,Elmcrest Creek
828,43.641067123,-79.5781778333,Elmcrest Creek
829,,,
830,43.6441729888,-79.6002992172,Etobicoke Creek
831,43.6441765111,-79.6003166136,Etobicoke Creek
832,43.6441974673,-79.6004385065,Etobicoke Creek
833,43.6442142464,-79.6005197607,Etobicoke Creek
834,43.6442457532,-79.6006300569,Etobicoke Creek
835,43.6442604336,-79.6007026187,Etobicoke Creek
836,43.6442751113,-79.600778081,Etobicoke Creek
837,43.6442806609,-79.6008237917,Etobicoke Creek
838,43.6442843893,-79.6008522203,Etobicoke Creek
839,43.6442862377,-79.6008793567,Etobicoke Creek
840,43.6442862103,-79.6009103573,Etobicoke Creek
841,43.6442861738,-79.6009516956,Etobicoke Creek
842,43.6442823883,-79.6009878587,Etobicoke Creek
843,43.6442729542,-79.6010395313,Etobicoke Creek
844,43.6442644641,-79.6010924821,Etobicoke Creek
845,43.6442597299,-79.6011428486,Etobicoke Creek
846,43.6442596921,-79.601185476,Etobicoke Creek
847,43.6442596452,-79.601238441,Etobicoke Creek
848,43.6442614682,-79.6013043374,Etobicoke Creek
849,43.6442642972,-79.6013724915,Etobicoke Creek
850,,,
851,43.6436872715,-79.5964326274,Etobicoke Creek
852,43.6436192673,-79.5966018117,Etobicoke Creek
853,43.6435804953,-79.5967119425,Etobicoke Creek
854,43.6435417197,-79.5968367489,Etobicoke Creek
855,43.6435229855,-79.5969138538,Etobicoke Creek
856,43.6434988792,-79.5970313457,Etobicoke Creek
857,43.6434827672,-79.5971580352,Etobicoke Creek
858,43.6434653087,-79.5973012451,Etobicoke Creek
859,43.6434545561,-79.5974022233,Etobicoke Creek
860,43.6434491326,-79.5974922031,Etobicoke Creek
861,43.6434383595,-79.5976274908,Etobicoke Creek
862,43.6434361838,-79.5977087125,Etobicoke Creek
863,43.643438243,-79.597763837,Etobicoke Creek
864,43.6434424035,-79.5978247658,Etobicoke Creek
865,43.643459182,-79.5979089311,Etobicoke Creek
866,43.6435032894,-79.5980656648,Etobicoke Creek
867,43.6435537006,-79.5982397995,Etobicoke Creek
868,43.6436103965,-79.5984429741,Etobicoke Creek
869,43.6436628974,-79.5986461423,Etobicoke Creek
870,43.6437154165,-79.5988173932,Etobicoke Creek
871,43.6437763455,-79.5990060735,Etobicoke Creek
872,43.643816265,-79.5991221829,Etobicoke Creek
873,43.6438887544,-79.5993384375,Etobicoke Creek
874,43.6439538966,-79.5995358273,Etobicoke Creek
875,43.6440127359,-79.5997041898,Etobicoke Creek
876,43.6440526547,-79.5998203001,Etobicoke Creek
877,43.6440820671,-79.5999074007,Etobicoke Creek
878,43.6441135694,-79.6000234849,Etobicoke Creek
879,43.6441471499,-79.6001715154,Etobicoke Creek
880,43.6441729888,-79.6002992172,Etobicoke Creek
881,,,
882,43.6545301785,-79.5893306188,Centennial Park
883,43.6545895931,-79.5894155176,Centennial Park
884,43.6546314321,-79.5894721243,Centennial Park
885,43.6546569571,-79.5895102347,Centennial Park
886,43.6546833053,-79.5895546939,Centennial Park
887,43.6547184377,-79.5896233907,Centennial Park
888,,,
889,43.6545301785,-79.5893306188,Centennial Park
890,43.6544903353,-79.5894038408,Centennial Park
891,43.6544550998,-79.5894666556,Centennial Park
892,43.6544399982,-79.5894977879,Centennial Park
893,43.6544282297,-79.5895369957,Centennial Park
894,43.6544223414,-79.5895617941,Centennial Park
895,43.6544214889,-79.5895814055,Centennial Park
896,43.6544277524,-79.589606222,Centennial Park
897,43.6544377965,-79.5896195145,Centennial Park
898,43.6544570571,-79.5896339613,Centennial Park
899,43.6544796594,-79.5896455245,Centennial Park
900,43.6545047939,-79.589653645,Centennial Park
901,43.6545299233,-79.589656571,Centennial Park
902,43.6545655354,-79.5896531651,Centennial Park
903,43.6546250213,-79.5896353641,Centennial Park
904,43.6546577025,-79.589627342,Centennial Park
905,43.6546870248,-79.5896210381,Centennial Park
906,43.6547184377,-79.5896233907,Centennial Park
907,,,
908,43.6545653308,-79.5910395795,Centennial Park
909,43.6545655604,-79.5909546576,Centennial Park
910,43.6545631207,-79.5908871129,Centennial Park
911,43.6545606665,-79.590837879,Centennial Park
912,43.654559034,-79.5907966676,Centennial Park
913,43.6545573996,-79.5907577497,Centennial Park
914,43.6545532764,-79.5907245432,Centennial Park
915,43.6545474825,-79.5906867596,Centennial Park
916,43.6545392069,-79.5906455258,Centennial Park
917,43.6545284281,-79.5906054535,Centennial Park
918,43.654517651,-79.5905745182,Centennial Park
919,43.6545052095,-79.5905424522,Centennial Park
920,43.6544894384,-79.5905092283,Centennial Park
921,43.6544728455,-79.5904794373,Centennial Park
922,43.6544570663,-79.5904565156,Centennial Park
923,43.6544388018,-79.5904347432,Centennial Park
924,43.654422189,-79.5904186884,Centennial Park
925,43.654407236,-79.5904095043,Centennial Park
926,43.6544005876,-79.5904049197,Centennial Park
927,43.6543806488,-79.5903945876,Centennial Park
928,43.6543640278,-79.5903888351,Centennial Park
929,43.6543374325,-79.5903842206,Centennial Park
930,43.6542817492,-79.5903852776,Centennial Park
931,43.6542460076,-79.5903817899,Centennial Park
932,43.6542127594,-79.590378306,Centennial Park
933,43.6541811773,-79.5903736716,Centennial Park
934,43.6541471027,-79.590367893,Centennial Park
935,43.6541180257,-79.5903598407,Centennial Park
936,43.6540905977,-79.5903494974,Centennial Park
937,43.6540565313,-79.5903334166,Centennial Park
938,43.6540257972,-79.5903150597,Centennial Park
939,43.6540025333,-79.5902978546,Centennial Park
940,43.6539751261,-79.5902726223,Centennial Park
941,43.6539385871,-79.5902302184,Centennial Park
942,43.6539095209,-79.590196975,Centennial Park
943,43.6538904318,-79.5901706146,Centennial Park
944,43.6538704966,-79.590144253,Centennial Park
945,43.6538547236,-79.5901247657,Centennial Park
946,43.653824003,-79.5900777838,Centennial Park
947,43.6538057429,-79.5900502841,Centennial Park
948,43.653783335,-79.5900090422,Centennial Park
949,43.653765913,-79.5899689359,Centennial Park
950,43.653749319,-79.5899288432,Centennial Park
951,43.6537368774,-79.5898967778,Centennial Park
952,43.6537252665,-79.5898612672,Centennial Park
953,43.6537194759,-79.5898303522,Centennial Park
954,43.6537145153,-79.5897971451,Centennial Park
955,43.653712877,-79.5897628023,Centennial Park
956,43.6537129049,-79.589727309,Centennial Park
957,43.6537179177,-79.5896941291,Centennial Park
958,43.6537262555,-79.5896563547,Centennial Park
959,43.6537420951,-79.5896025743,Centennial Park
960,43.6537662519,-79.5895488061,Centennial Park
961,43.6537937184,-79.5894984893,Centennial Park
962,43.6538344889,-79.5894367247,Centennial Park
963,43.6539010588,-79.5893498195,Centennial Park
964,43.6539418158,-79.5893052497,Centennial Park
965,43.6543098194,-79.5889110631,Centennial Park
966,43.6547100437,-79.588508774,Centennial Park
967,43.6547572067,-79.5884676466,Centennial Park
968,43.6547832242,-79.5884514069,Centennial Park
969,43.6548121999,-79.5884392379,Centennial Park
970,43.6548370282,-79.5884360138,Centennial Park
971,43.6548630305,-79.5884393125,Centennial Park
972,43.6548843015,-79.5884499312,Centennial Park
973,43.6549020215,-79.5884662351,Centennial Park
974,43.6549191406,-79.5884915015,Centennial Park
975,43.6549274067,-79.5885110521,Centennial Park
976,43.6549344827,-79.5885330432,Centennial Park
977,43.654937415,-79.5885590946,Centennial Park
978,43.6549350211,-79.5885932834,Centennial Park
979,43.6549255413,-79.588629904,Centennial Park
980,43.6549136851,-79.5886665211,Centennial Park
981,43.6548982965,-79.5886966367,Centennial Park
982,43.654868115,-79.5887429837,Centennial Park
983,43.6548178126,-79.588816191,Centennial Park
984,43.6547823003,-79.5888649846,Centennial Park
985,43.6547462107,-79.5889154014,Centennial Park
986,43.6547065661,-79.5889650071,Centennial Park
987,43.6546834915,-79.5889934623,Centennial Park
988,43.6546574543,-79.5890349304,Centennial Park
989,43.654636139,-79.5890813149,Centennial Park
990,43.6546032096,-79.5891421004,Centennial Park
991,43.6545793012,-79.5891893735,Centennial Park
992,43.6545625074,-79.5892320206,Centennial Park
993,43.6545436144,-79.5892885248,Centennial Park
994,43.6545301785,-79.5893306188,Centennial Park
995,,,
996,43.6547184377,-79.5896233907,Centennial Park
997,43.6547800049,-79.5896948668,Centennial Park
